X,Y,Radius,Color,column3,column4,column5
6132.41,6339.04,1,1,4142.248979,0.942179,101.623611
6127.03,6322.59,1,1,4142.281783,0.629152,101.879555
6128.22,6298.46,1,1,4142.314585,0.612316,102.676498
6115.56,6264.15,1,1,4142.347386,0.554654,103.573692
6129.13,6245.35,1,1,4142.380181,0.579247,104.167328
6137.45,6220,1,1,4142.412998,0.885871,104.305397
6144.38,6186.51,1,1,4142.445808,0.797198,104.788147
6142.49,6170.46,1,1,4142.478631,0.523643,103.591568
6146.08,6143.08,1,1,4142.511435,0.735846,104.181213
6145.8,6129.87,1,1,4142.544225,0.594871,104.888199
6158.75,6119.69,1,1,4142.57702,0.828927,103.619438
6149.82,6093.9,1,1,4142.609825,0.57476,104.350029
6157.84,6079.28,1,1,4142.642629,0.76206,103.748306
6154.64,6050.57,1,1,4142.675433,0.782137,104.74791
6166.99,6034.79,1,1,4142.708252,0.871475,103.96125
6178.73,5991.91,1,1,4142.741046,0.859186,102.879471
6172.2,5954.4,1,1,4142.773843,0.855881,103.607124
6176.82,5933.81,1,1,4142.806636,0.651748,104.509003
6195.12,5909.24,1,1,4142.839433,0.809629,103.862518
6205.69,5885.62,1,1,4142.872241,0.568267,104.236984
6219.11,5867.36,1,1,4142.905056,0.513098,103.896614
6229.65,5840.46,1,1,4142.937856,0.646495,103.45842
6205.9,5822.76,1,1,4142.970676,0.928445,103.494652
6139.3,5734.93,1,1,4143.101901,0.652983,103.41021
6133.73,5702.93,1,1,4143.134703,0.768435,105.236465
6144.5,5695.15,1,1,4143.167529,0.933714,103.802521
6140.57,5678.78,1,1,4143.20035,0.626422,104.029076
6150.39,5652.4,1,1,4143.233165,0.835582,103.266975
6155.75,5647.91,1,1,4143.265951,0.793555,103.233223
6166.23,5618.76,1,1,4143.298736,0.774109,103.71949
6148.06,5594.94,1,1,4143.331529,0.517343,103.8666
6131.68,5573.8,1,1,4143.364353,0.750446,102.297249
6130.67,5559.54,1,1,4143.397149,0.673272,103.614265
6145.29,5538.81,1,1,4143.429968,0.903805,104.785378
6159.98,5526.68,1,1,4143.46278,0.717378,104.502861
6156.38,5527.44,1,1,4143.495592,0.807635,105.203979
6179.24,5522.98,1,1,4143.528401,0.951056,102.574417
6187.45,5522.28,1,1,4143.561202,0.855334,103.544815
6198.34,5515.18,1,1,4143.594001,0.896761,103.180794
6199.39,5516.73,1,1,4143.626801,0.904284,104.014664
6204.17,5528.19,1,1,4143.659616,0.91253,103.394295
6202.16,5525.94,1,1,4143.692435,0.927273,102.746094
6207.45,5522.54,1,1,4143.725257,0.824531,103.879402
6219.79,5516.83,1,1,4143.758057,1,104.084808
6226.59,5542.51,1,1,4143.790865,0.55813,104.778458
6354.29,5603.01,1,1,4143.889268,0.573011,103.497169
6393.79,5581.95,1,1,4143.92208,0.850461,102.079552
6408.45,5574.1,1,1,4143.954868,0.778072,102.922623
6433.06,5546.06,1,1,4143.987675,0.986528,102.971535
6453.88,5525.86,1,1,4144.020476,0.911016,102.491745
6472.64,5502.27,1,1,4144.053286,0.653758,102.628838
6488.92,5479.19,1,1,4144.086092,0.820238,103.017006
6510.2,5470.05,1,1,4144.118873,0.887778,103.762802
6523.77,5461.06,1,1,4144.151671,0.987795,104.608139
6531.45,5457.82,1,1,4144.184465,0.729412,105.230217
6527.57,5456.87,1,1,4144.217263,0.953062,105.966637
6514.65,5454.01,1,1,4144.250058,0.795267,107.626953
6505.19,5465.08,1,1,4144.282864,1,107.239319
6501.54,5465.25,1,1,4144.315687,0.848262,107.398849
6495.5,5468.84,1,1,4144.348502,0.758336,107.87207
6501.51,5474.04,1,1,4144.381315,0.914048,107.399315
6513.21,5486.04,1,1,4144.414106,0.932367,106.734024
6484.38,5515.15,1,1,4144.446906,0.611425,106.367485
6458.07,5526.28,1,1,4144.479725,0.552095,106.597496
6442.33,5543.78,1,1,4144.512532,0.775602,105.62706
6429.63,5543.79,1,1,4144.545343,0.825801,104.383316
6417.69,5552.49,1,1,4144.578157,0.880645,104.757179
6413.1,5550.21,1,1,4144.610964,0.899188,104.286942
6407.02,5558.33,1,1,4144.643781,0.768117,104.13662
6403.75,5568.36,1,1,4144.676596,0.696525,104.167259
6401.48,5575.22,1,1,4144.709414,0.942552,103.022423
6394.29,5572.5,1,1,4144.74222,1,103.411102
6396.23,5587.23,1,1,4144.775042,0.841466,102.822723
6391.53,5585.19,1,1,4144.807851,0.966606,103.871292
6380.4,5594.94,1,1,4144.84064,1,103.794632
6359.65,5605.39,1,1,4144.87345,0.851063,104.155563
6359.08,5625.11,1,1,4144.906246,1,102.709122
6350.68,5642.58,1,1,4144.939051,0.928523,100.19165
6331.57,5650.5,1,1,4144.971872,0.840827,100.756378
6309.88,5668.74,1,1,4145.004668,0.639097,101.748787
6284.96,5691.66,1,1,4145.037474,0.846294,102.35601
6265.48,5709.84,1,1,4145.070285,0.822562,102.541458
6251.5,5722.31,1,1,4145.103096,0.857188,102.66465
6253.16,5763.87,1,1,4145.135904,0.807536,101.934776
6268.66,5918.93,1,1,4145.234356,0.589959,102.194672
6280.81,5928.37,1,1,4145.267172,0.914873,102.915337
6294.99,5934.38,1,1,4145.299982,0.996001,102.955566
6294.56,5942.62,1,1,4145.332781,1,103.421211
6289.85,5943.6,1,1,4145.365599,1,103.481216
6302.5,5940.3,1,1,4145.39838,0.893677,102.663406
6297.7,5943.97,1,1,4145.431184,0.685804,103.498169
6304.88,5939.42,1,1,4145.463995,0.810792,104.352539
6315.34,5953.99,1,1,4145.496796,0.851109,103.003143
6307.12,5955.11,1,1,4145.529586,0.814088,104.782135
6310.05,5951.14,1,1,4145.562387,0.748117,104.556351
6288.2,5953.29,1,1,4145.595188,0.929813,106.652855
6304.26,5957.6,1,1,4145.628005,0.900171,104.527931
6304.36,5944.82,1,1,4145.660799,0.664114,104.984009
6233.11,5877.7,1,1,4145.726414,0.594729,101.490654
6239.8,5895.32,1,1,4145.759224,0.727185,100.9104
6243.95,5899.93,1,1,4145.792028,0.783624,99.974617
6224.49,5884.87,1,1,4145.824846,0.693935,103.257851
6224.65,5889.83,1,1,4145.857649,0.853113,100.817856
6228.32,5893.34,1,1,4145.890469,0.851128,100.781799
6222.85,5893.23,1,1,4145.923285,1,99.938011
6241.65,5886.74,1,1,4145.956097,0.806034,98.427368
6248.61,5874.99,1,1,4145.988922,0.945347,99.754822
6244.24,5883.04,1,1,4146.021735,1,99.333733
6236.2,5880.18,1,1,4146.054538,0.97332,100.648239
6224.14,5872.47,1,1,4146.087359,0.639508,104.017426
6237.21,5888.01,1,1,4146.120158,0.900638,101.457275
6241.64,5899.68,1,1,4146.152976,0.652703,99.37767
6312.07,5759.8,1,1,4146.185788,0.616369,100.714455
6322.42,5753.07,1,1,4146.218598,0.942959,99.600998
6323.59,5747.83,1,1,4146.251397,1,98.797165
6337.24,5752.64,1,1,4146.284196,0.872559,96.323647
6321.85,5752.17,1,1,4146.317013,0.970508,98.547119
6323.36,5760.95,1,1,4146.34982,1,97.924072
6325.49,5756.95,1,1,4146.382636,0.868054,97.920067
6324.13,5754.89,1,1,4146.415433,0.970856,99.427467
6326.94,5766.8,1,1,4146.448235,0.939605,97.792366
6322.35,5767.2,1,1,4146.481034,0.779153,98.000336
6321.96,5759.57,1,1,4146.513828,0.877624,99.042473
6115.64,4634.34,1,1,4146.579462,0.498329,95.531601
6021.78,4490.45,1,1,4146.612243,0.408622,98.986023
6129.67,4469.91,1,1,4146.710683,0.579572,91.886192
6154.16,4499.34,1,1,4146.74348,0.506823,89.519287
5407.1,4921,1,1,4146.940283,0.359802,97.331139
5373.18,4916.34,1,1,4147.038728,0.324291,97.287979
5429.11,4893.92,1,1,4147.071545,0.633179,96.588562
5435.81,4887.19,1,1,4147.104353,0.66451,97.378448
5593.27,5262.45,1,1,4147.235589,0.72687,97.328049
5585.92,5480.38,1,1,4147.301198,0.943394,94.096115
5572.18,5514.02,1,1,4147.334003,1,95.200951
5571.58,5542.26,1,1,4147.366818,1,95.05098
5568.11,5585.02,1,1,4147.399634,1,96.635941
5589.81,5619.95,1,1,4147.432437,0.916768,97.970589
6148.43,5611.96,1,1,4147.465245,0.809701,96.379822
6148.51,5638.8,1,1,4147.498044,1,98.332245
6126.57,5645.69,1,1,4147.530841,1,98.956673
6095.65,5665.44,1,1,4147.563647,0.936956,99.328316
6069.54,5668.88,1,1,4147.59645,0.739675,99.498245
6031.59,5754.38,1,1,4147.629251,0.648467,97.862556
6185.9,5520.75,1,1,4147.727657,0.660177,99.211693
6162.18,5504.31,1,1,4147.760451,0.863537,99.733757
6161.95,5466.08,1,1,4147.793264,1,100.36937
6154.29,5451.88,1,1,4147.826073,0.95842,101.097496
6203.28,5424.43,1,1,4147.858868,0.662738,101.458138
6227.59,5408.04,1,1,4147.891662,0.627434,103.110092
6233.39,5390.63,1,1,4147.924462,0.836685,102.61692
6231.63,5386.7,1,1,4147.95726,0.914584,102.992416
6209.34,5371.06,1,1,4147.99007,1,103.268608
6196.65,5374.05,1,1,4148.022871,1,103.154648
5965.94,5556.14,1,1,4148.055682,0.476697,104.764313
5906.16,5730.32,1,1,4148.088495,0.710949,103.394981
5918.87,5723.28,1,1,4148.121298,1,104.847237
5944.26,5722.85,1,1,4148.154103,0.957624,105.275589
5949.28,5977.46,1,1,4148.186887,0.561942,102.586601
5903.35,6838.41,1,1,4148.285293,0.538127,105.197067
5921.6,6838.16,1,1,4148.318109,0.663293,106.668259
5930.73,6836.01,1,1,4148.350904,0.810448,106.592041
5943.51,6865.28,1,1,4148.383714,0.735309,107.706673
5961.08,6920.76,1,1,4148.416517,0.738139,107.255272
5967.85,6932.62,1,1,4148.449315,0.704754,106.475853
5967.49,6950.11,1,1,4148.482113,0.763664,106.330414
5962.16,6976.34,1,1,4148.514898,0.849095,106.266319
5966.28,7026.71,1,1,4148.547714,0.652856,105.967499
5966.65,7071.21,1,1,4148.58051,0.800518,105.272041
5973.81,7091.62,1,1,4148.613323,0.703755,106.975662
5976.76,7111.24,1,1,4148.646139,0.691304,106.552956
5977.2,7099.91,1,1,4148.678943,0.934078,106.772186
5982.35,7115.29,1,1,4148.711743,0.68548,106.373909
5982.49,7107.31,1,1,4148.744553,0.748767,106.641106
5989.43,7121.65,1,1,4148.777365,0.883653,106.575661
5992.12,7137.16,1,1,4148.810183,0.669302,106.986893
5992.69,7139.56,1,1,4148.842974,0.698242,107.020966
5993.95,7138.5,1,1,4148.875786,0.822453,106.9104
5984.73,7099.62,1,1,4148.908592,0.743169,109.378838
5992.44,7112.52,1,1,4148.941406,0.760573,107.94101
5996.44,7117.01,1,1,4148.974215,0.902729,106.707657
6006.18,7124.46,1,1,4149.007048,0.93258,106.476624
6009.12,7115.05,1,1,4149.03987,0.792092,106.442802
6016.08,7110.46,1,1,4149.072671,0.8762,106.111931
6017.11,7102.9,1,1,4149.105468,1,105.371735
6131.21,6975.17,1,1,4149.171094,0.539933,103.67392
6132.67,6971.39,1,1,4149.203904,0.862515,103.780205
6145.87,6971.81,1,1,4149.236702,0.710831,105.509926
6138.86,6970.15,1,1,4149.269504,0.700251,105.825172
6145.83,6972.58,1,1,4149.302319,0.756886,105.480728
6148.01,6982.98,1,1,4149.335105,0.639103,106.177216
6154.84,7032.56,1,1,4149.367912,0.654289,104.460876
6155.02,7056.25,1,1,4149.400716,0.743638,105.08197
6228.23,6439.86,1,1,4149.466321,0.596156,103.357887
6241.93,6455.24,1,1,4149.49914,0.857056,104.865875
6249.65,6493.97,1,1,4149.53194,0.723364,103.492561
6265.11,6514.41,1,1,4149.564728,1,103.01757
6283.74,6534.97,1,1,4149.59755,0.885955,102.981346
6660.38,5975.62,1,1,4149.663159,0.481867,88.422264
6560.88,5831.69,1,1,4149.69597,0.544073,100.026253
6574.2,5848.12,1,1,4149.728772,0.623486,100.413055
6573.61,5878.38,1,1,4149.761569,0.576045,100.250938
6575.39,5898.73,1,1,4149.794375,0.734327,100.444809
6561.47,5909.9,1,1,4149.82718,0.808269,102.627029
6338.49,5894.5,1,1,4149.859978,0.587307,98.562279
6426.44,6060.95,1,1,4149.89279,0.554372,90.301941
6389.35,5988,1,1,4149.925596,0.591734,94.084961
6367.58,5941.5,1,1,4149.958391,0.538181,96.158089
6355.6,5930.53,1,1,4149.99119,0.740797,98.391014
6234.14,5895.18,1,1,4150.024003,0.580737,95.827141
5077.96,5755.32,1,1,4150.089632,0.502273,80.161018
5445.14,5467.41,1,1,4150.155247,0.598701,101.72403
5539.77,5401.11,1,1,4150.22086,0.657185,103.033066
5595.62,5312.98,1,1,4150.286453,0.555807,105.059601
5588.08,5280.35,1,1,4150.319249,0.675654,103.726173
5597.96,5292.38,1,1,4150.352056,0.681583,103.058716
5602.89,5289.63,1,1,4150.384875,0.734616,103.28054
5605.94,5275.6,1,1,4150.417701,0.708548,103.951118
5504.68,5305.12,1,1,4150.516096,0.732046,102.767708
5510.31,5331.45,1,1,4150.5489,0.709931,102.490051
5503.52,5366.46,1,1,4150.581717,0.843418,100.766373
5493.5,5374.81,1,1,4150.61452,0.911553,99.6651
5506.49,5392.26,1,1,4150.647327,0.877741,101.640007
5507.32,5408.27,1,1,4150.680135,0.809334,101.535461
5512.17,5424.61,1,1,4150.71295,0.891471,102.805763
5520.33,5436.3,1,1,4150.745779,0.904839,101.258636
5542.53,5454.31,1,1,4150.778599,0.873877,101.425011
5546.83,5500.41,1,1,4150.811407,0.718139,101.504906
5558.22,5534.74,1,1,4150.844233,0.768825,101.000687
5567.37,5569.59,1,1,4150.877043,0.939622,102.309418
5592.86,5598.5,1,1,4150.909841,0.969376,102.738541
5614.28,5632.48,1,1,4150.942637,0.899528,100.657318
5638.35,5657.75,1,1,4150.975447,0.876658,100.583359
5680.24,5675.1,1,1,4151.008249,0.633114,99.993965
5844.38,5683.83,1,1,4151.07386,0.769826,103.375061
5855.49,5716.77,1,1,4151.106673,0.76756,101.35083
5882.77,5747.84,1,1,4151.139475,0.751193,99.636932
6075.41,5774.48,1,1,4151.172295,0.518771,95.128098
6146.16,5850.49,1,1,4151.237916,0.69461,97.033203
6137.16,5864.66,1,1,4151.270711,1,97.367142
6120.69,5865.57,1,1,4151.30351,1,98.433983
6117.65,5869.73,1,1,4151.336329,0.996841,98.454697
6116.62,5866.78,1,1,4151.36914,1,97.9179
6120.91,5863.73,1,1,4151.401949,0.944191,97.122566
6128.63,5873.59,1,1,4151.434759,1,96.898079
6133.2,5866.82,1,1,4151.467562,0.972946,97.201584
6132.06,5863.92,1,1,4151.500372,0.981055,97.235176
6120.77,5856.08,1,1,4151.53316,1,98.622116
5949.2,5787.37,1,1,4151.565968,0.665837,100.087311
5961.87,5780,1,1,4151.59878,0.881961,99.410156
5964.55,5787.32,1,1,4151.631584,0.994265,98.585785
5974.6,5793.22,1,1,4151.664378,0.954672,98.353226
5986.82,5803.77,1,1,4151.69719,0.855754,98.628357
6009.92,5808.32,1,1,4151.729996,1,97.688271
6016.01,5801.06,1,1,4151.762799,1,99.115669
6012.82,5796.79,1,1,4151.795601,1,99.503059
6029.56,5797.88,1,1,4151.828412,1,98.98423
6033.2,5796.31,1,1,4151.861217,0.987128,99.63324
6048.77,5796.32,1,1,4151.894032,1,99.400269
6011.75,5794.28,1,1,4151.926828,1,99.225815
6004.91,5795.17,1,1,4151.959617,1,99.037888
6012.84,5798.72,1,1,4151.992413,1,98.291298
6036.14,5791.91,1,1,4152.025217,1,97.508011
6063.36,5795.37,1,1,4152.058013,0.981028,96.550346
6299.58,5976.03,1,1,4152.156424,0.51895,99.056885
6338.42,5998.6,1,1,4152.18923,0.873556,95.770317
6362.23,6009.07,1,1,4152.222029,0.900036,95.918816
6383.53,5995.79,1,1,4152.254847,0.962643,95.610634
6404.96,5987.59,1,1,4152.287662,1,95.897202
6406.28,5981.65,1,1,4152.320479,0.944827,97.08477
6414.51,5983.36,1,1,4152.353283,1,97.640724
6411.68,5978.83,1,1,4152.386083,1,98.186844
6403.4,5968.91,1,1,4152.418894,1,98.871529
6200.51,5897.87,1,1,4152.451694,0.670891,99.815269
6202.34,5893.78,1,1,4152.484499,0.887007,99.723862
6204.29,5887.2,1,1,4152.517315,1,99.961823
6213.77,5892.2,1,1,4152.550141,1,98.883324
6213.32,5899.12,1,1,4152.582945,0.977357,98.773674
6225.73,5903.3,1,1,4152.615749,0.938491,98.795784
6238.56,5908.18,1,1,4152.648553,1,99.120895
6247.1,5916.78,1,1,4152.68137,1,99.429321
6265.28,5922.35,1,1,4152.714165,1,98.547195
6274.4,5933.35,1,1,4152.746967,1,98.398712
6289.07,5938.43,1,1,4152.779766,1,98.844139
6301.26,5938.59,1,1,4152.812569,0.932153,99.844559
6316.45,5957.39,1,1,4152.845386,0.942077,98.723717
6323.77,5968.72,1,1,4152.878199,0.982356,99.434013
6332.75,5973.03,1,1,4152.910999,1,100.194588
6351.44,5986.11,1,1,4152.943816,1,99.372162
6366.22,5996.53,1,1,4152.976608,0.88444,98.219666
6366.89,5997.5,1,1,4153.009423,1,99.909485
6367.77,5991.4,1,1,4153.042241,1,99.853699
6423.92,6036.99,1,1,4153.075049,0.647816,99.104942
6455.85,6046.56,1,1,4153.107874,0.559869,99.733795
6462.57,6048.96,1,1,4153.14067,0.662226,101.563408
6471.57,6052.67,1,1,4153.173469,0.944555,103.68013
6487.93,6068.41,1,1,4153.206275,1,103.76947
6490.1,6078.68,1,1,4153.239069,0.891375,103.631775
6496.49,6079.11,1,1,4153.271875,0.87998,104.315224
6495.61,6082.45,1,1,4153.304678,1,106.130348
6558.44,6070.42,1,1,4153.435916,0.528539,104.23027
6595.97,6170.34,1,1,4153.501525,0.524655,101.78672
6627.16,6366.38,1,1,4153.632755,0.566776,95.107239
6336.65,6099.83,1,1,4153.665544,0.515953,112.594086
6353.96,6103.8,1,1,4153.698335,0.750005,107.331306
6356.83,6095.44,1,1,4153.731156,0.857193,104.799805
6359.43,6079.65,1,1,4153.763963,0.93695,102.816246
6357.62,6054.77,1,1,4153.796747,1,102.022491
6344.23,6027.11,1,1,4153.829567,0.867149,101.621941
6341.32,6007.87,1,1,4153.862346,1,100.212212
6334.35,5993.22,1,1,4153.895163,0.997012,100.472488
6330.65,5986.65,1,1,4153.927972,1,99.770134
6325.24,5965.32,1,1,4153.960762,1,99.143608
6295.68,5945.68,1,1,4153.993572,0.884658,99.39959
6292.45,5923.08,1,1,4154.026365,0.971979,99.484703
6278.69,5908.49,1,1,4154.059174,1,100.266373
6273.8,5885.36,1,1,4154.091991,1,100.326881
6271.56,5878.64,1,1,4154.124801,1,100.603409
6272.28,5863.07,1,1,4154.15761,1,101.20636
6352.19,5892.41,1,1,4154.190423,0.791313,102.962639
6366.25,5889.34,1,1,4154.223222,0.886786,102.378456
6377.89,5886.31,1,1,4154.256038,1,102.408981
6368.21,5869.75,1,1,4154.28883,1,103.069473
6368.81,5853.48,1,1,4154.321628,1,102.824043
6367,5845.32,1,1,4154.354431,0.988231,103.811028
6366.06,5848.47,1,1,4154.387241,1,103.643616
6399.91,5919.97,1,1,4154.420063,0.503377,102.929306
6388.18,5925.9,1,1,4154.452871,0.997613,104.942497
6394.84,5932.58,1,1,4154.485661,0.828302,104.481049
6406.49,5931.89,1,1,4154.51846,1,104.89119
6410.23,5924.64,1,1,4154.551272,0.817243,104.080147
6413.04,5923.89,1,1,4154.584084,1,104.623352
6408.16,5917.52,1,1,4154.616903,0.913744,105.971397
6404.6,5906.25,1,1,4154.649717,0.899051,106.367958
6389.47,5900.35,1,1,4154.682525,0.810492,106.668686
6387.84,5898.06,1,1,4154.715347,1,105.85704
6382.88,5902.91,1,1,4154.748166,0.86391,105.343742
6387.89,5907.38,1,1,4154.780986,1,104.826584
6393.74,5908.37,1,1,4154.813775,0.842401,105.284828
6365.67,5889.94,1,1,4154.846578,0.652744,106.548767
6346.66,5880.2,1,1,4154.87938,1,104.543625
6334.78,5867.3,1,1,4154.912184,1,104.182854
6330.52,5858.79,1,1,4154.945006,1,104.024307
6331.56,5842.09,1,1,4154.97782,0.771737,102.927559
6335.41,5836.5,1,1,4155.010625,1,101.327705
6339.84,5840.64,1,1,4155.043434,1,101.796509
6348.86,5836.55,1,1,4155.076242,0.962791,100.492218
6350.69,5842.7,1,1,4155.109038,1,101.269196
6355.18,5845.04,1,1,4155.141843,1,99.70916
6359.72,5841.95,1,1,4155.174644,0.983334,99.738693
6354.37,5843.65,1,1,4155.207451,0.978159,99.453407
6358.7,5835.26,1,1,4155.240244,1,99.436974
6374.88,5845.89,1,1,4155.273031,0.977874,98.554573
6386.41,5863.26,1,1,4155.305847,0.903634,98.501419
6393.07,5863.16,1,1,4155.338662,0.970454,98.344048
6395.79,5850.46,1,1,4155.371485,1,98.791847
6400.01,5859.12,1,1,4155.404306,1,97.122093
6409.06,5864.39,1,1,4155.437113,0.954009,96.694321
6407.02,5859.42,1,1,4155.469923,1,97.482727
6404.56,5862.8,1,1,4155.502733,1,97.483894
6409.92,5852.91,1,1,4155.535558,1,98.243828
6408.79,5860.27,1,1,4155.568353,0.972912,98.200928
6412.79,5846.37,1,1,4155.601163,1,98.237717
6408.47,5848.45,1,1,4155.633982,1,99.764931
6400.2,5843.8,1,1,4155.666792,0.969029,99.994972
6407.61,5848.7,1,1,4155.699612,1,100.727524
6409.71,5838.48,1,1,4155.732409,1,101.448181
6403.06,5836.5,1,1,4155.765214,1,101.405167
6400.77,5843.74,1,1,4155.798031,0.872888,101.78508
6404.82,5839.19,1,1,4155.83084,1,101.867844
6401.56,5838.9,1,1,4155.86365,0.905235,101.195381
6402.12,5838.61,1,1,4155.89646,1,101.797623
6403.68,5839.32,1,1,4155.929267,1,101.309555
6402.9,5841.13,1,1,4155.962081,1,101.038185
6396.11,5833.48,1,1,4155.99489,0.91765,101.650192
6398.1,5829.6,1,1,4156.027679,1,101.079109
6401.96,5833.34,1,1,4156.060489,0.926259,99.820839
6398.42,5825.24,1,1,4156.093294,1,100.572533
6421.68,5856.88,1,1,4156.126121,0.694754,99.488426
6617.81,6058.22,1,1,4156.158939,0.63413,99.926193
6612.18,6057.96,1,1,4156.191766,1,101.812065
6627.49,6065.63,1,1,4156.224569,1,101.210953
6629.62,6070.84,1,1,4156.257385,0.71787,101.340218
6645.16,6061.47,1,1,4156.290203,1,101.160309
6638.85,6063.47,1,1,4156.323003,0.786938,101.025002
6300.71,6361.26,1,1,4156.355784,0.581975,98.16391
6294.06,6388.81,1,1,4156.388579,0.928601,99.563675
6302.57,6398.85,1,1,4156.421395,0.995165,99.911865
6303.7,6393.02,1,1,4156.454205,1,100.513741
6299.08,6404.43,1,1,4156.486996,0.8903,99.745758
6305.63,6405.77,1,1,4156.519798,1,100.318092
6304.84,6402.38,1,1,4156.552599,0.909704,100.345192
6313,6397.53,1,1,4156.585408,1,100.753136
6316.05,6399.06,1,1,4156.61822,0.952958,100.832176
6315.65,6399.66,1,1,4156.651009,0.985036,101.295975
6299.77,6962.45,1,1,4156.683808,0.655225,105.781487
6369.69,7202.21,1,1,4156.749414,0.761742,99.805916
6376.29,7184.33,1,1,4156.782224,0.685663,101.305771
6383.2,7193.63,1,1,4156.815047,0.922068,101.682076
6393.53,7223.73,1,1,4156.847843,0.687252,101.104515
6474.61,7381.55,1,1,4156.979078,0.597158,102.51651
6470.45,7327.67,1,1,4157.011871,0.79735,102.711342
6472.08,7314.98,1,1,4157.044664,0.684885,103.964508
6474.19,7296.94,1,1,4157.07746,0.843264,105.138649
6460.87,7273.63,1,1,4157.110253,0.794599,105.16848
6439.62,7261.15,1,1,4157.143065,0.788479,105.067451
6430.73,7271.9,1,1,4157.175886,0.606739,103.914169
6397.1,7229.19,1,1,4157.208719,0.59812,105.441734
6301.75,7098.39,1,1,4157.274316,0.563954,108.341904
6287.93,7117.84,1,1,4157.307127,0.705486,104.776009
6289.16,7101.2,1,1,4157.33995,0.730939,103.567894
6217.51,6933.54,1,1,4157.438365,0.54648,99.218315
6171.68,6919.6,1,1,4157.471183,0.897169,99.837807
6041.15,6887.13,1,1,4157.569599,0.523387,102.130219
6033.65,6855.49,1,1,4157.602422,0.521994,99.652962
6026.37,6827.61,1,1,4157.635246,0.831554,99.661247
6012.99,6797.02,1,1,4157.668046,0.694037,99.430412
5985.55,6761.53,1,1,4157.700831,0.645436,101.068138
5987.42,6734.66,1,1,4157.733638,0.708268,101.579269
5988.88,6708.38,1,1,4157.766433,0.902765,101.392799
6003.26,6694.76,1,1,4157.799245,0.986094,101.235229
5997.43,6680.07,1,1,4157.832041,0.847383,101.099113
6008.56,6653.65,1,1,4157.86484,0.691002,102.497704
5993,6643.49,1,1,4157.897654,0.577585,101.328354
5987.15,6613.27,1,1,4157.930477,0.971423,101.836311
5979.29,6599.53,1,1,4157.963279,0.910689,100.245377
5983.89,6585,1,1,4157.996079,0.858547,100.272202
5973.15,6563,1,1,4158.02887,0.709183,100.722649
5979.33,6539.14,1,1,4158.061685,0.92215,100.401672
5970.18,6518.1,1,1,4158.0945,0.935262,100.955734
5941.65,6506.85,1,1,4158.225751,0.558876,98.53054
5945.7,6501.98,1,1,4158.258559,0.829447,98.195824
5958.89,6512.69,1,1,4158.291366,0.799891,99.299797
5935.71,6483.88,1,1,4158.324182,0.560435,102.757545
5950.39,6498.76,1,1,4158.356995,0.649258,103.066261
5995.6,6498.87,1,1,4158.389789,0.93588,99.999031
5992.3,6502.12,1,1,4158.422611,0.660348,101.145203
6005.29,6496.75,1,1,4158.455403,0.839781,100.848373
6023.35,6484.52,1,1,4158.488221,0.928408,99.666496
5913.02,6405.32,1,1,4158.521028,0.538688,104.276436
5943.96,6443.07,1,1,4158.553824,0.479101,101.258179
5961.35,6451.29,1,1,4158.586656,0.591091,99.920471
5985.35,6435.1,1,1,4158.619463,0.769808,101.484718
6020.55,6446.64,1,1,4158.652269,0.838612,99.537727
6040.48,6448.41,1,1,4158.685074,0.751296,101.190094
6061.62,6449.35,1,1,4158.717895,0.827495,99.837761
6066.87,6426.81,1,1,4158.750703,0.851399,98.629555
6056.49,6430.5,1,1,4158.783486,0.727205,98.971069
6056.28,6416.65,1,1,4158.816308,0.867393,98.681549
6055.37,6407.49,1,1,4158.849116,0.93819,100.568062
6032.23,6400.31,1,1,4158.881916,0.824685,102.526031
6042.57,6413.02,1,1,4158.914729,0.914815,101.22847
6063.79,6400.8,1,1,4158.94753,0.685162,102.664848
6055.37,6403.79,1,1,4158.980342,1,101.726501
6070.8,6390.09,1,1,4159.013157,1,101.826736
6071.74,6374.53,1,1,4159.045957,0.79583,101.821198
6073.48,6356.91,1,1,4159.078752,0.812249,101.794434
6086.83,6366.46,1,1,4159.111563,0.924595,100.968117
6090.8,6375.35,1,1,4159.144382,0.749154,101.319832
6099.67,6362.62,1,1,4159.177179,0.862443,101.635918
6093.68,6356.66,1,1,4159.209987,0.992073,100.392609
6093.86,6349.47,1,1,4159.242801,0.784381,98.859314
6094.09,6323.71,1,1,4159.275601,0.834505,98.842857
6123.41,6286.29,1,1,4159.308419,0.55733,96.735107
6124.56,6297.23,1,1,4159.341254,1,96.326355
6126.77,6291.32,1,1,4159.374072,0.998477,95.614052
6131.03,6264.5,1,1,4159.406889,1,96.586128
6134.76,6250.01,1,1,4159.439685,0.726382,97.048866
6132.07,6244.42,1,1,4159.472491,0.930733,97.732018
6141.32,6237.19,1,1,4159.505289,0.74359,98.367683
6146.93,6205.38,1,1,4159.538099,0.734274,98.811256
6145.99,6193.82,1,1,4159.570899,1,99.770134
6141.55,6164.14,1,1,4159.603698,0.76675,99.267128
6244.33,6190.06,1,1,4159.66928,0.989805,99.288109
6243.5,6159.29,1,1,4159.702067,0.82246,101.220482
6258.71,6161.78,1,1,4159.734863,0.832831,99.940903
6251.05,6135.91,1,1,4159.767661,0.850065,101.07785
